image,iou,a_mbl1_proj,a_mbl2_proj,a_max_proj,a_mbl1_eucl,a_mbl2_eucl,a_max_eucl,b_mbl1_proj,b_mbl2_proj,b_max_proj,b_mbl1_eucl,b_mbl2_eucl,b_max_eucl
1-1-249_jpg.rf.9b12eac37a00c4da9ca30ab7ca46060e.txt,0.8981532802224941,1.5497954052723566,0.0,1.5497954052723566,1.8130540810154998,7.211176952927932,7.211176952927932,0.0,0.0,0.0,1.0964106374600036,6.477613684779832,6.477613684779832
1-1-249_jpg.rf.9b12eac37a00c4da9ca30ab7ca46060e.txt,0.8427899354723737,2.651667668393446,6.872993000636315,6.872993000636315,2.7009017079871827,6.926377017209195,6.926377017209195,0.5574040290739424,0.0,0.5574040290739424,0.7399657715499642,2.667816665218705,2.667816665218705
1-1-260_jpg.rf.3a23e0c3fdd69dd3bf7026e263b48969.txt,0.958821508142648,3.208785947872528,5.026735397427503,5.026735397427503,3.723234996468521,6.875128426671397,6.875128426671397,0.0,0.0,0.0,0.36654573077543134,8.1945280453503,8.1945280453503
1-1-268_jpg.rf.ffeba97075fc1f6d709f69b8087637e7.txt,0.7904039024373424,1.500703216474896,0.0,1.500703216474896,1.5410565537743603,5.120084224560129,5.120084224560129,2.2249652968761713,0.0,2.2249652968761713,2.7629956499427193,3.3902076410698223,3.3902076410698223
1-1-283_jpg.rf.7485c546ec7bd2295d6f9c33c79ab94f.txt,0.7202443319565872,8.800696979925139,9.20815721411202,9.20815721411202,9.290511117292418,9.526772623699543,9.526772623699543,12.510026960078118,7.7097690582341505,12.510026960078118,13.049721498263828,8.113104030396249,13.049721498263828
1-1-288_jpg.rf.963a5d33c5685df5ff8841f2c6cc52df.txt,0.8831173888440798,0.0,0.0,0.0,3.4823136824779946,0.9567398705791214,3.4823136824779946,0.014637395967043007,0.0,0.014637395967043007,0.5459873271615363,3.126693129662165,3.126693129662165
1-1-296_jpg.rf.ce190fdb1b4a393ebab0b67e83e3324e.txt,0.9273057721316046,0.0,0.0,0.0,2.2615349389785515,4.481290690220894,4.481290690220894,0.0,0.0,0.0,0.808333421722365,1.6217982372682598,1.6217982372682598
1-1-296_jpg.rf.ce190fdb1b4a393ebab0b67e83e3324e.txt,0.8436421122052798,2.1750227484689337,3.2173287619334268,3.2173287619334268,2.729724464794275,3.5478664002719076,3.5478664002719076,5.821266968469454,3.4026347204215988,5.821266968469454,6.213986271038118,3.7027885493260144,6.213986271038118
1-1-2_jpg.rf.6a4d644c96cba77436d6f06331758b3b.txt,0.8612593473563441,0.19305657346849225,6.616157888073776,6.616157888073776,0.502757335004735,9.913778223259193,9.913778223259193,0.275803525392992,11.358664588414157,11.358664588414157,0.6167192761612077,14.044243065648853,14.044243065648853
1-1-32_jpg.rf.9414076b270f2b46a68890c2ccce6e97.txt,0.7405159806677144,0.0,0.0,0.0,13.28130165672875,18.373083044051974,18.373083044051974,0.0,0.06514131959496845,0.06514131959496845,1.195846249865441,0.6993464928282094,1.195846249865441
1-1-37_jpg.rf.e9b574dfa79a5ae6221543cf792a6cff.txt,0.764546113837571,5.615391796821722,9.260573958472197,9.260573958472197,5.618333972275788,9.290541282961405,9.290541282961405,7.262992765556151,9.641695780397413,9.641695780397413,7.316216469444961,9.674567407114845,9.674567407114845
1-1-41_jpg.rf.db53159c7083ee3b171aa93d1d8d2d17.txt,0.7867600616731218,0.0,5.764715005481652,5.764715005481652,10.81782787149154,5.780853462507211,10.81782787149154,0.0,2.6596791011739116,2.6596791011739116,0.7982769029640133,2.76125199891489,2.76125199891489
1-1-51_jpg.rf.e86b199bd9377617267d3c0df4d4b6bf.txt,0.7799577111330039,10.608743177826987,0.17455013471952893,10.608743177826987,11.961233250199282,0.1771884432230828,11.961233250199282,0.0,0.0,0.0,0.09493966863928086,0.3907485645208346,0.3907485645208346
1-1-52_jpg.rf.4fa6a412ad5ccf565ae00102ec26ce38.txt,0.7131921913851862,0.0,0.0,0.0,24.576560255240707,9.169505776367547,24.576560255240707,0.2725924999736498,0.36816445659489794,0.36816445659489794,0.30213719526427324,0.40885718719771563,0.40885718719771563
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268.txt,0.5593815599204203,0.0,0.0,0.0,57.96293985931019,57.35028096384573,57.96293985931019,0.0,0.0,0.0,50.0374649668957,47.97566974624698,50.0374649668957
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268.txt,0.541579960628987,0.0,0.0,0.0,34.92434740439389,47.89171784295756,47.89171784295756,0.0,0.0,0.0,14.653572218240027,51.87675018153662,51.87675018153662
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6.txt,0.8230980599228505,1.6978367169843616,2.192742488718775,2.192742488718775,1.6986035502344732,2.4021521942440645,2.4021521942440645,3.7737044305481073,5.139280078468875,5.139280078468875,3.8001405888223747,5.158807576062499,5.158807576062499
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6.txt,0.8072500166832595,1.5326536874608772,0.0,1.5326536874608772,1.6255709566020033,9.874692108913914,9.874692108913914,0.0,0.0,0.0,0.4109146565039504,0.12655080721447748,0.4109146565039504
1-1-69_jpg.rf.8f22e863c1d1c93963a04d9f321ab54d.txt,0.6785512057169008,0.0,0.0,0.0,31.43025853854539,12.629102560753317,31.43025853854539,0.0,0.0,0.0,2.34046528873416,12.099906689514532,12.099906689514532
1-1-72_jpg.rf.65661d99090c08804adc7cf95aa21c14.txt,0.8209295513355791,0.0,2.0266390480061567,2.0266390480061567,9.319733751532445,5.466164358140175,9.319733751532445,0.0,0.815082165640616,0.815082165640616,2.011172497721217,5.349839031694564,5.349839031694564
1-1-73_jpg.rf.9e7cb924fada67d0ea54ddb48c516fbd.txt,0.7212098323419935,0.0,0.0,0.0,40.94203359762118,31.628572364338623,40.94203359762118,0.0,0.0,0.0,3.7720488849921905,3.8178904837820813,3.8178904837820813
1-1-81_jpg.rf.c017f05100dc8b53236a8343d8076cf1.txt,0.7591317983161996,8.136197263941124,4.2624986572422205,8.136197263941124,8.377503208046202,4.469450428869768,8.377503208046202,7.0280292468273515,0.6198704991538029,7.0280292468273515,7.3020737460773155,0.759259738229824,7.3020737460773155
1-1-98_jpg.rf.48a5b29ce36aac7f868f30e3edb51813.txt,0.6709688170717475,0.0,0.0,0.0,20.45099921164937,34.824576317955355,34.824576317955355,0.0,0.0,0.0,16.886656500910384,28.72860942660439,28.72860942660439
11053-B-02_0_jpg.rf.225d1a87c5a6154e3fd211e9503ac2ba.txt,0.6480097602037288,10.78689882106822,21.170650918520757,21.170650918520757,10.93784778634728,21.519152847830284,21.519152847830284,25.113421155141396,30.105979392663556,30.105979392663556,25.1137060993257,30.11585852258369,30.11585852258369
